Source,Title,Content,Section,URL,Date
Expansion,"Yellen considera ""señal muy positiva"" recorte de tasas de la Fed","La medida ""refleja confianza de parte de la Fed en que la inflación cedió y está en camino hacia la meta de 2% (anual)"", expresó la secretaria del Tesoro de EU.",Economía,https://expansion.mx/economia/2024/09/19/yellen-considera-senal-muy-positiva-recorte-de-tasas-de-fed,19/09/2024
Expansion,La CNBV buscará regular reportes de ciberseguridad,El regulador busca que todas las empresas que ofrezcan un servicio financiero deban homologar los criterios para reportar cuando han sido víctimas de un ataque cibernético.,Economía,https://expansion.mx/economia/2024/09/19/la-cnbv-buscara-regular-reportes-de-ciberseguridad,19/09/2024
Expansion,Recorte de la Fed da margen de maniobra a Banco de México,"Tras la decisión de política monetaria del banco central estadounidense, Banxico tiene oportunidad de mantener el amplio diferencial de tasas, aseguran analistas.",Economía,https://expansion.mx/economia/2024/09/19/recorte-fed-margen-maniobra-banxico-politica-monetaria,19/09/2024
Expansion,Claudia Sheinbaum se reunirá con empresarios de Estados Unidos en octubre,"En medio de voces empresariales que dicen que las inversiones se han detenido por la reforma judicial, Marcelo Ebrard anunció la asistencia de la próxima presidenta de México en el CEO Dialogue.",Economía,https://expansion.mx/economia/2024/09/18/ebrard-anuncia-sheinbaum-reunion-empresas-de-eu,18/09/2024
Expansion,¿Dónde hay mayor brecha salarial por género en México?,"Banxico realizó un análisis de las brechas salariales de género en las regiones de México, los resultados demuestran que el norte es donde hay mayor diferencia de remuneración entre hombres y mujeres.",Economía,https://expansion.mx/economia/2024/09/18/brecha-salarial-por-genero-en-mexico,18/09/2024
Expansion,¿Por qué es importante tener un seguro para tu negocio?,"Un seguro no solo cubre los daños materiales, sino que también puede asegurar la continuidad de las operaciones en caso de un siniestro, destaca la AMIS.",Economía,https://expansion.mx/economia/2024/09/18/por-que-es-importante-tener-un-seguro-para-tu-negocio,18/09/2024
Expansion,Peligra economía de México si Trump gana y cumple con aranceles: Moody's,La agencia calificadora anticipa que la economía mexicana sufriría una recesión en 2025 y una mayor inflación.,Economía,https://expansion.mx/economia/2024/09/18/economia-de-mexico-peligra-recesion-si-gana-trump,18/09/2024
Expansion,"RappiCard alcanza los 5,107 millones de pesos en su cartera de crédito",La empresa resalta que parte de su estrategia es ofrecer un proceso de solicitud y aprobación en solo dos minutos y una entrega de la tarjeta física en 30 minutos.,Economía,https://expansion.mx/economia/2024/09/18/rappicard-alcanza-5107-mdp-cartera-de-credito,18/09/2024
Expansion,"Fed baja tasas medio punto porcentual; aduce ""confianza"" en control de inflación",Los responsables de la política monetaria prevén que el tipo de referencia de la Reserva Federal caiga otro medio punto porcentual a finales de este año.,Economía,https://expansion.mx/economia/2024/09/18/fed-baja-tasas-medio-punto-porcentual-aduce-confianza-en-control-de-inflacion,18/09/2024
Expansion,Mercado Pago recibe financiamiento de JP Morgan para apoyar a Pymes mexicanas,La plataforma logra un acuerdo con el banco de inversión de 250 millones de dólares para apoyar a pequeños negocios en el país.,Economía,https://expansion.mx/economia/2024/09/18/mercado-pago-recibe-financiamiento-de-jp-morgan,18/09/2024
Expansion,El número de súper ricos se dispara en Estados Unidos y China,La población China con al menos 100 millones de dólares en sus cuentas se ha duplicado en los últimos 10 años.,Economía,https://expansion.mx/economia/2024/09/18/paises-con-mas-super-ricos,18/09/2024
Expansion,Infonavit maneja 2.4 billones de pesos en activos: Carlos Martínez,"Los fondos del instituto han aumentado por los aumentos salariales, las mayores aportaciones patronales, la fiscalización a empresas, los programas de regularización de créditos.",Economía,https://expansion.mx/economia/2024/09/18/cuanto-dinero-maneja-el-infonavit,18/09/2024
Expansion,El impacto del nearshoring y las tendencias laborales según MetLife México,"La escasez de talento calificado, la importancia de beneficios competitivos y la necesidad de una cultura organizacional sólida son los principales desafíos a los que se enfrentan las empresas",Economía,https://expansion.mx/economia/2024/09/18/el-impacto-nearshoring-mexico-tendencias-laborales-metlife,18/09/2024
Expansion,"Sofipos ven oportunidades en su figura, a pesar de la migración bancaria","La Asociación Mexicana de Sofipos (AMS) considera que con una nueva regulación, las instituciones pueden seguir creciendo con ayuda de la regulación y la tecnología.",Economía,https://expansion.mx/economia/2024/09/18/sofipos-ven-oportunidades-en-su-figura-a-pesar-de-la-migracion-bancaria,18/09/2024
Expansion,Las Afores registran ganancias en agosto; las más altas en 9 meses,"Las Afores registraron plusvalías de 231,284.6 millones de pesos en agosto, el monto más alto desde noviembre del año pasado.",Economía,https://expansion.mx/economia/2024/09/17/afores-plusvalias-record-2024,18/09/2024
Expansion,Estos son las mercancías que más importa México desde el exterior,"Los países a los que más le compra México son Estados Unidos, que representa casi 43% del total de las importaciones, seguido por China, con 20% y Japón, con 3%.",Economía,https://expansion.mx/economia/2024/09/17/estos-son-las-mercancias-que-mas-importa-mexico-desde-el-exterior,17/09/2024
Expansion,"El SAT obtiene 191,506 mdp por eficiencia recaudatoria en 2024","La mayor eficiencia recaudatoria se debe principalmente a los programas Cumplimiento de Obligaciones, Vigilancia Profunda y Cobranza Coactiva.",Economía,https://expansion.mx/economia/2024/09/17/sat-obtiene-191-506-mdp-por-eficiencia-recaudatoria,17/09/2024
Expansion,Los Cetes reducen rendimiento previo a decisión de Banxico,"La próxima semana, el Banco de México (Banxico) dará a conocer su decisión de política monetaria y los Cetes disminuyeron los rendimientos en todos los plazos.",Economía,https://expansion.mx/economia/2024/09/17/rendimientos-cetes-disminuyen,17/09/2024
Expansion,El gobierno de Sheinbaum necesitará una nueva política para atraer inversiones,"Consumada la desaparición de ProMéxico, los esfuerzos por atraer inversión extranjera se dividieron. Los especialistas cuestionan si con un ente líder podría lograrse aún más.",Economía,https://expansion.mx/economia/2024/09/17/sheinbaum-y-nearshoring-fortalecer-inversion-extranjera,17/09/2024
Expansion,México y EU acuerdan que Sader supervise el aguacate para exportación,Los gobiernos de México y Estados Unidos acordaron esta transferencia de responsabilidades para agilizar el comercio.,Economía,https://expansion.mx/economia/2024/09/16/mexico-y-eu-acuerdan-que-sader-supervise-el-aguacate-para-exportacion,16/09/2024
Expansion,No todo es T-MEC; estos son los tratados comerciales que aguardan a Ebrard,"México tiene el potencial de ampliar y diversificar sus exportaciones, al menos en cinco tratados, además del que tiene con Estados Unidos y Canadá.",Economía,https://expansion.mx/economia/2024/09/16/no-todo-t-mec-otros-tratados-aguardan-marcelo-ebrard,16/09/2024
Expansion,"Instituciones de crédito en incertidumbre por la Reforma Judicial, dice Moody’s",Las pequeñas y medianas empresas enfrentarán una desaceleración en los créditos dada la falta de certeza jurídica para las instituciones financieras no bancarias.,Economía,https://expansion.mx/economia/2024/09/14/instituciones-credito-incertidumbre-reforma-judicial-moodys,14/09/2024
Expansion,Las sequías impactan el precio y peso de la carne de res: Banxico,El Banco de México destacó que las sequías provocan que los productores de carne sacrifiquen al ganado antes de tiempo para que no pierdan peso; lo que llega a provocar inflación en el mediano plazo.,Economía,https://expansion.mx/economia/2024/09/13/banxico-advierte-impacto-sequias-carne-de-res,13/09/2024
Expansion,HR Ratings baja previsión de crecimiento a 1.4% para México en 2024,"La agencia calificadora ve un ambiente de incertidumbre por el cambio de administración y las reformas de AMLO, por lo que también recortó su pronóstico para 2025.",Economía,https://expansion.mx/economia/2024/09/13/hr-ratings-baja-prevision-crecimiento-a-1-4-para-mexico,13/09/2024
Expansion,Gasolina Magna va por su segunda semana sin subsidios,"Durante la semana del 14 al 20 de septiembre, los consumidores pagarán 6.1752 pesos por el Impuesto Especial sobre Producción y Servicios (IEPS) por litro de gasolina regular.",Economía,https://expansion.mx/economia/2024/09/13/hacienda-quita-subsidio-gasolina-magna-segunda-semana,13/09/2024
Expansion,Banxico proyecta apogeo del nearshoring en México entre 2026 y 2030,"En una encuesta de Banco de México, el 41.3% de las empresas consultadas estima que el mayor beneficio del proceso de relocalización se dará durante ese periodo.",Economía,https://expansion.mx/economia/2024/09/13/banxico-proyecta-apogeo-del-nearshoring-en-mexico-entre-2026-y-2030,13/09/2024
Expansion,IFT prevé publicar nuevas medidas regulatorias para América Móvil en noviembre,El regulador tiene como obligación revisar cada dos años las medidas regulatorias de la compañía controlada por Carlos Slim para verificar si han generado competencia en las telecomunicaciones.,Tecnología,https://expansion.mx/tecnologia/2024/09/24/ift-preve-publicar-nuevas-medidas-regulatorias-america-movil,24/09/2024
Expansion,"El IFT pedirá 1,680 mdp de presupuesto pese a reforma para eliminar a autónomos",El regulador aseguró que la partida que solicitará a Hacienda es la misma que le fue aprobada para este año e incluso más baja si se toma en cuenta la inflación.,Tecnología,https://expansion.mx/tecnologia/2024/09/24/ift-pedira-1-680-mdp-de-presupuesto-pese-a-reforma,24/09/2024
Expansion,Meta sumará voces como la de John Cena a su chatbot,La nueva función de audio ofrecerá a los usuarios la opción de seleccionar una voz para su asistente digital.,Tecnología,https://expansion.mx/tecnologia/2024/09/24/meta-sumara-voces-como-la-de-john-cena-a-su-chatbot,24/09/2024
Expansion,"Microsoft confía en México; invertirá 1,300 mdd para ampliar su alcance en IA","El CEO de la compañía, Satya Nadella, destacó que este capital será para mejorar las capacidades de nube e IA en la región.",Tecnología,https://expansion.mx/tecnologia/2024/09/24/microsoft-invertira-1-300-mdd-mexico-ampliar-alcance-ia,24/09/2024
Expansion,Guía para elegir el mejor antivirus para tu celular,Los ataques a teléfonos inteligentes cada vez son más comunes y aquí te decimos qué debes tener en cuenta a la hora de elegir la mejor protección.,Tecnología,https://expansion.mx/tecnologia/2024/09/24/guia-para-elegir-el-mejor-antivirus-para-tu-celular,24/09/2024
Expansion,"La IA ayuda a las industrias a ahorrar hasta 35,000 dólares por hora","A través de diferentes sensores y softwares de IA, empresas como Tractian han logrado rastrear los sonidos de las máquinas e interpretarlas en posibles fallas técnicas.",Tecnología,https://expansion.mx/tecnologia/2024/09/24/asi-ayuda-ia-industrias-ahorrar-hasta-35-000-dolares,24/09/2024
Expansion,Netflix y Prime Video de Amazon lideran quejas del streaming,"A agosto de este año, ambas empresas recibieron inconformidades por parte de los usuarios por cobros indebidos y alteración de precios, aseguró Profeco a Expansión a través de transparencia.",Tecnología,https://expansion.mx/tecnologia/2024/09/23/plataformas-de-streaming-con-mas-quejas-profeco,23/09/2024
Expansion,¿Qué son y cómo funcionan las nuevas categorías de Canales en WhatsApp?,"Con la nueva organización del directorio de Canales, WhatsApp pretende hacer más sencilla la navegación para los usuarios.",Tecnología,https://expansion.mx/tecnologia/2024/09/23/nuevas-categorias-de-canales-en-whatsapp,23/09/2024
Expansion,"Intel, el nuevo objeto del deseo en la industria tech","La empresa pionera de la industria de los chips ha sido objeto de nuevos rumores sobre una posible adquisición por parte de Qualcomm, así como inversiones de firmas de capital.",Tecnología,https://expansion.mx/tecnologia/2024/09/23/intel-el-nuevo-objeto-del-deseo-en-la-industria-tech,23/09/2024
Expansion,"India, el país que quiere ser potencia en la industria de semiconductores","Estados Unidos y la India anunciaron una alianza para construir una planta de chips en este país, algo que el gobierno de Biden definió como un “punto de inflexión”.",Tecnología,https://expansion.mx/tecnologia/2024/09/23/india-quiere-ser-potencia-en-la-industria-de-semiconductores,23/09/2024
Expansion,AMLO busca convertir a CFE Telecom en una empresa pública,"La iniciativa de reforma quiere que CFE TEIT sea la principal compañía en proveer internet a todo el país, respecto a sus competidores, cambiando su estatus de estatal a pública.",Tecnología,https://expansion.mx/tecnologia/2024/09/23/amlo-busca-convertir-a-cfe-telecom-en-una-empresa-publica,23/09/2024
Expansion,CFE Telecom perfila a nuevo CEO para impulsar el proyecto de internet,"Según dos fuentes con conocimiento del tema, al interior de la compañía se ha puesto sobre la mesa el nombre de Emiliano Calderón Mercado para ser el nuevo CEO de la estatal de telecomunicaciones.",Tecnología,https://expansion.mx/tecnologia/2024/09/22/cfe-telecom-perfila-nuevo-ceo,22/09/2024
Expansion,Cómo Caliente pasó de anunciar apuestas a transmitir la Champions League,La compañía ha entrado a la ‘guerra del streaming deportivo’ para captar una parte de este nicho de mercado y con ello consolidar su principal negocio: las apuestas.,Tecnología,https://expansion.mx/tecnologia/2024/09/22/caliente-champions-league,22/09/2024
Expansion,Esta es la audiencia que quiere conquistar el iPhone 16,"Apple es consciente de que muchos usuarios de iPhone 15 difícilmente van a renovar su smartphone, pero hay un segmento al que pueden seducir.",Tecnología,https://expansion.mx/tecnologia/2024/09/20/iphone-16-esta-es-la-audiencia-que-quiere-conquistar,20/09/2024
Expansion,Microsoft usará energía nuclear para alimentar su Inteligencia Artificial,El acuerdo entre Microsoft y Constellation Energy permitirá reactivar una unidad de la planta nuclear Three Mile Island para cubrir las crecientes necesidades energéticas.,Tecnología,https://expansion.mx/tecnologia/2024/09/20/microsoft-energia-nuclear-inteligencia-artificial,20/09/2024
Expansion,La ONU formula siete recomendaciones para regular la IA,La ONU creó el año pasado un órgano consultivo de 39 miembros para abordar los problemas de la regulación internacional de la IA.,Tecnología,https://expansion.mx/tecnologia/2024/09/20/la-onu-formula-siete-recomendaciones-para-regular-la-ia,20/09/2024
Expansion,"La IA decide si eres o no apto para un trabajo, ¿qué hacer para que te vea?","Aunque la IA sí ha demostrado que puede ser una aliada en los espacios donde se aplica, los sesgos que puede presentar aún son un inconveniente.",Tecnología,https://expansion.mx/tecnologia/2024/09/20/la-ia-decide-si-eres-o-no-apto-para-un-trabajo-que-hacer-para-que-te-vea,20/09/2024
Expansion,Amazon Prime y MGM Studios se unen a la MPA,Las empresas de entretenimiento se unen a otras como Netflix o Paramount Pictures.,Tecnología,https://expansion.mx/tecnologia/2024/09/19/amazon-prime-y-mgm-studios-se-unen-a-la-mpa,19/09/2024
Expansion,Amazon lanza un nuevo bot que te ayudará a crecer las ventas,La empresa dio a conocer a Amelia para obtener los datos de venta e inventario de un negocio que está en la plataforma.,Tecnología,https://expansion.mx/tecnologia/2024/09/19/amazon-lanza-un-nuevo-bot-que-te-ayudara-a-crecer-las-ventas,19/09/2024
Expansion,PlayStation lanza edición limitada con aspecto noventero,"Esta consola evoca al aspecto del primer equipo, lanzado por Sony en 1994, y forma parte de la celebración por sus 30 años.",Tecnología,https://expansion.mx/tecnologia/2024/09/19/playstation-lanza-edicion-limitada-30-aniversario,19/09/2024
Expansion,Usuarios reportan que la alerta sísmica nunca llegó a sus celulares,El IFT había asegurado que hoy las empresas enviarían mensajes de emergencia por sismos pero nunca llegaron. Telcel asegura que las alertas dependen del regulador.,Tecnología,https://expansion.mx/tecnologia/2024/09/19/por-que-no-me-llego-mensaje-alerta-sismica-celular,19/09/2024
Expansion,TelevisaUnivision nombra como nuevo CEO a un exdirectivo de Google,"Se trata de Daniel Alegre, en sustitución de Wade Davis,  quien cuenta con una amplia experiencia en empresas de tecnología y trabajando con la comunidad hispana en EU, México y América Latina.",Tecnología,https://expansion.mx/tecnologia/2024/09/19/televisaunivision-nuevo-ceo-exdirectivo-de-google,19/09/2024
Expansion,Inversión en conectividad no caerá pese a política judicial: Neutral Networks,"El CEO de la compañía Neutral Networks, enfocada en infraestructura crítica, dijo que la necesidad de conectividad a nivel usuario como empresa será más fuerte que agendas políticas.",Tecnología,https://expansion.mx/tecnologia/2024/09/19/reforma-judicial-riesgo-confianza-invertir-telecomunicaciones,19/09/2024
Expansion,Nintendo y The Pokémon Company demandan al creador de Palworld,"Las empresas japonesas iniciaron una acción legal en contra de Pocketpair, debido a infracciones de patentes al desarrollar el llamado “Pokémon con armas”.",Tecnología,https://expansion.mx/tecnologia/2024/09/19/nintendo-y-the-pokemon-company-demandan-al-creador-de-palworld,19/09/2024
Expansion,TelevisaUnivisión sustituirá a Wade Davis como director general,La empresa decidió sustituir a Davis por Daniel Alegre debido a algunos de los resultados de la compañía que cayeron por debajo de las expectativas internas.,Tecnología,https://expansion.mx/tecnologia/2024/09/18/televisaunivision-sustituira-a-wade-davis-como-director-general,19/09/2024
Expansion,YouTube presenta IA para hacer videos y ganar ‘más’ dinero,La empresa llevo a cabo Made on YouTube un evento donde también señaló que el número de creadores que obtienen la mayor parte de sus ingresos viene de TV.,Tecnología,https://expansion.mx/tecnologia/2024/09/18/youtube-presenta-ia-para-hacer-videos-y-ganar-mas-dinero,18/09/2024
Expansion,La IA generativa transforma la operación y los ingresos empresariales,"El uso de IA generativa ha crecido en diversos sectores, impulsando la innovación y facilitando nuevas formas de operar en las organizaciones.",Tecnología,https://expansion.mx/tecnologia/2024/09/18/ia-generativa-transforma-operacion-e-ingresos-empresariales,18/09/2024
Expansion,Amazon agrega a PayPal como método de pago en pedidos de Comprar con Prime,"Esta nueva opción estará disponible para los usuarios que realicen compras en sitios web de terceros, con membresía Prime.",Tecnología,https://expansion.mx/tecnologia/2024/09/18/amazon-agrega-a-paypal-como-metodo-de-pago-prime,18/09/2024
Expansion,"Google se salva de una multa antimonopolio de 1,670 mmd",El caso comenzó por un supuesto dominio anticompetitivo de la empresa en el mercado de la publicidad en línea.,Tecnología,https://expansion.mx/tecnologia/2024/09/18/google-se-salva-de-una-multa-presunto-monopolio,18/09/2024
Expansion,El e-commerce chino conquista las bolsas de valores,"Los dueños de Alibaba, Temu y JD conquistan el e-commerce del mundo, mientras diversifican sus negocios.",Tecnología,https://expansion.mx/tecnologia/2024/09/18/el-e-commerce-chino-conquista-las-bolsas-de-valores,18/09/2024
Expansion,¿Cómo funciona el canje de teléfonos de Mercado Libre?,"Mercado Libre lanzó un nuevo programa llamado Trade in smartphones, con el que puedes canjear tu antiguo celular por un modelo nuevo.",Tecnología,https://expansion.mx/tecnologia/2024/09/17/canje-de-telefonos-mercado-libre,18/09/2024
Expansion,Malware en Android permite retirar dinero desde cajeros automáticos,"NGate clona datos NFC de tarjetas de pago y los retransmite a un atacante, quien emula la tarjeta original para realizar retiros de dinero en cajeros automáticos.",Tecnología,https://expansion.mx/tecnologia/2024/09/17/malware-android-clona-tarjetas-retira-dinero-de-cajeros,18/09/2024
Expansion,"Uber y Didi operan en los mismos sitios del AICM, pese a restricciones",Los usuarios continúan pidiendo el servicio de taxis por aplicación y Uber apunta que continuará operando con regularidad.,Tecnología,https://expansion.mx/tecnologia/2024/09/17/uber-didi-operan-aicm-pese-a-restricciones,17/09/2024
Expansion,TikTok vs EU: una historia de antaño que no tiene fin claro,"Aunque la prohibición llegaría en enero de 2025, la empresa interpuso una demanda para evitar su restricción, mientras que los candidatos a la presidencia tampoco la quieren bloquear.",Tecnología,https://expansion.mx/tecnologia/2024/09/17/tiktok-vs-eu-una-historia-de-antano-que-no-tiene-fin-claro,17/09/2024
Expansion,Cómo crear un diario personal con la IA de WhatsApp,"La inteligencia artificial de WhatsApp, Meta AI, puede aprovecharse para realizar y simplificar diferentes tareas. Aquí te explicamos cómo crear un diario personal",Tecnología,https://expansion.mx/tecnologia/2024/09/17/diario-personal-ia-whatsapp,17/09/2024
Expansion,Alerta sísmica llegará a los teléfonos el próximo 19 de septiembre: IFT,"Telcel, AT&T, Telefónica y Bait comenzarán a enviar notificaciones de emergencia  por sismos, huracanes o inundaciones en celulares.",Tecnología,https://expansion.mx/tecnologia/2024/09/17/ift-mensaje-celulares-simulacro-nacional,17/09/2024
Expansion,"iOS 18, qué incluye esta nueva versión y cómo actualizar tu iPhone","Aunque todavía no se ha integrado Apple Intelligence, esta actualización al sistema operativo integra una serie de mejoras.",Tecnología,https://expansion.mx/tecnologia/2024/09/17/ios-18-que-incluye-esta-nueva-version-y-como-actualizar-tu-iphone,17/09/2024
Expansion,Ahora los usuarios de Uber también deberán verificar su identidad,"Uber implementará una nueva verificación de identidad para los pasajeros, con el objetivo de ofrecer mayor seguridad a los conductores y evitar fraudes en la plataforma.",Tecnología,https://expansion.mx/tecnologia/2024/09/17/usuarios-de-uber-tambien-deberan-verificarse,17/09/2024
Expansion,Intel y Amazon firman acuerdo comercial y el mercado lo recibe bien,Las empresas de tecnología trabajarán en conjunto una coinversión en diseños de chip personalizados para el negocio de nube de la big tech: AWS.,Tecnología,https://expansion.mx/tecnologia/2024/09/17/intel-amazon-acuerdo-comercial-mercado-recibe-bien,17/09/2024
Expansion,OpenAI crea una junta de seguridad capaz de detener nuevos lanzamientos,"La empresa busca mejorar sus procesos de protección, confianza y transparencia en medio de la búsqueda de una nueva ronda de financiación multimillonaria.",Tecnología,https://expansion.mx/tecnologia/2024/09/17/openai-crea-una-junta-de-seguridad-capaz-de-detener-nuevos-lanzamientos,17/09/2024
Expansion,Instagram lanza cuenta para adolescentes con controles parentales,Los usuarios menores de 16 años sólo podrán recibir mensajes y ser etiquetados por cuentas a las que sigan o con las que ya estén conectados.,Tecnología,https://expansion.mx/tecnologia/2024/09/17/instagram-lanza-cuenta-para-adolescentes,17/09/2024
Expansion,¿El servicio al cliente en manos de la IA es mejor que los humanos?,Más de la mitad de los profesionales de servicio al cliente ya ocupan algún software impulsado por IA y se espera que continúe creciendo.,Tecnología,https://expansion.mx/tecnologia/2024/09/17/servicio-cliente-ia-es-mejor-que-los-humanos,17/09/2024
Expansion,Intel aplaza el proyecto para instalar fábricas en Alemania y Polonia,"El anuncio se presenta después de que se revelara que la empresa recibirá hasta 3,000 millones de dólares del gobierno estadounidense para fabricar semiconductores.",Tecnología,https://expansion.mx/tecnologia/2024/09/16/intel-aplaza-el-proyecto-para-instalar-fabricas-en-alemania-y-polonia,17/09/2024
Expansion,Amazon se despide del home office: sus empleados regresan a la oficina en 2025,"Las empresas han permitido que muchos empleados trabajen desde casa desde la pandemia, lo que ha dejado las oficinas casi vacías en varias ciudades como San Francisco y Seattle.",Tecnología,https://expansion.mx/tecnologia/2024/09/16/amazon-se-despide-del-home-office-sus-empleados-regresan-a-la-oficina-en-2025,16/09/2024
Expansion,Rappi considera debutar en la Bolsa de Nueva York en un año,"Rappi opera en nueve países de la región y es considerada como un unicornio tecnológico con una valoración que supera los 5,000 millones de dólares.",Tecnología,https://expansion.mx/tecnologia/2024/09/16/rappi-considera-debutar-en-la-bolsa-de-nueva-york-en-un-ano,16/09/2024
Expansion,TikTok y el Departamento de Justicia se enfrentan en los tribunales de EU,Los abogados de TikTok se enfrentarán al Departamento de Justicia en un tribunal de Washington sobre el destino de una ley que podría prohibir la aplicación de vídeos cortos.,Tecnología,https://expansion.mx/tecnologia/2024/09/16/tiktok-y-el-departamento-de-justicia-se-enfrentan-en-los-tribunales-de-eu,16/09/2024
jornada,"Erick Sánchez, al quirófano   ","América sufrió la baja del mediocampista Erick Sánchez debido a una apendicitis, por lo que fue sometido ayer a una cirugía. Según el reporte médico del club, permanecerá fuera de actividad por tiempo indefinido.",Deportes,https://www.jornada.com.mx/2024/09/24/deportes/a12n3dep?partner=rss,24/09/2024
jornada,Nadal vuelve a competir para liderar a España en la final de Copa Davis   ,"París. La leyenda del tenis Rafael Nadal, junto con el número tres mundial, Carlos Alcaraz, liderará a España en la Final 8 de la Copa Davis, anunció el equipo capitaneado por David Ferrer sobre el torneo que se disputará del 19 al 24 de noviembre, en Málaga.",Deportes,https://www.jornada.com.mx/2024/09/24/deportes/a11n2dep?partner=rss,24/09/2024
jornada,Filis se coronan en el Este de la Nacional; terminan con el dominio de Bravos   ,"Filadelfia. Los Filis de Filadelfia ganaron la División Este de la Liga Nacional por primera vez desde 2011 y aseguraron ese título con una victoria por 6-2 sobre los Cachorros de Chicago. Además, terminaron con la racha de Bravos de Atlanta de coronarse durante seis temporadas consecutivas en esa división.",Deportes,https://www.jornada.com.mx/2024/09/24/deportes/a31n1dep?partner=rss,24/09/2024
jornada,Salir del bache en natación será imposible con el modelo actual: Liliana Ibáñez   ,"Mientras el sistema deportivo mexicano se mantenga obsoleto y la lucha de egos entre las autoridades no se detenga, será imposible que la natación salga del bache en el que se encuentra desde hace décadas. Liliana Ibáñez, una de las más experimentadas en la disciplina, levantó la voz ante la profunda crisis que prevalece en el país.",Deportes,https://www.jornada.com.mx/2024/09/24/deportes/a11n1dep?partner=rss,24/09/2024
jornada,Bills vence a Jaguares y se mantiene invicto   ,"Bills de Búfalo fueron comandados por el brazo exacto de Josh Allen para que se mantuvieran en el prestigioso cuadro de los cuatro invictos de la NFL. Ese combo de lujo está integrado por los Acereros, Jefes y Vikingos, todos sin conocer la derrota hasta la tercera semana de la temporada.",Deportes,https://www.jornada.com.mx/2024/09/24/deportes/a12n1dep?partner=rss,24/09/2024
jornada,Vendaval de las americanistas; Águilas golean a Rayadas 4-2   ,"Monterrey tardó más de 70 minutos para meterse al partido. Cuando finalmente despertó, el América ya goleaba y tenía prácticamente el triunfo en la bolsa. El 4-2 sentenció la exhibición más desconcertante y paupérrima de las Rayadas en esta campaña. Los abucheos de su afición, más los rostros desencajados de cada jugadora en el terreno de juego, reflejaron la diferencia que existe respecto a las Águilas.",Deportes,https://www.jornada.com.mx/2024/09/24/deportes/a12n2dep?partner=rss,24/09/2024
jornada,Hermanos Gutiérrez cumplieron su sueño en los Paralímpicos de París   ,"Cuando eran niños, los hermanos Raúl, Juan José y Jesús Gutiérrez disfrutaban de jugar futbol. A pesar de haber nacido con talla baja hacían gala de sus mejores pases en las calles de Irapuato, al tiempo que soñaban con representar a México a nivel internacional.",Deportes,https://www.jornada.com.mx/2024/09/24/deportes/a10n1dep?partner=rss,24/09/2024
jornada,Del Toro finaliza en el lugar 12 en Mundial de Ciclismo   ,"El pedalista mexicano Isaac del Toro se ubicó en el lugar 12 de la prueba contrarreloj en la categoría Sub 23 del Mundial de Ciclismo de Ruta, que se disputa en Zurich.",Deportes,https://www.jornada.com.mx/2024/09/24/deportes/a10n2dep?partner=rss,24/09/2024
jornada,Carlos Fernández-Vega: México SA   ,"El de López Obrador es    el cuarto sexenio al hilo: Ricardo Salinas Pliego (marrullero, chantajista y hábil para maicear a los “impartidores de justicia”) logró evadir al fisco y mantener sin saldar sus voluminosos adeudos fiscales, que acumula desde principios de siglo. Al barón se le hizo fácil con Vicente Fox, Felipe Calderón y Enrique Peña Nieto, quienes todo le consintieron, le dejaron hacer lo que quiso, pero con el tabasqueño se topó con pared, aunque, juicio tras juicio y amparo tras amparo, pudo posponer el pago de sus obligaciones.",Opinión,https://www.jornada.com.mx/2024/09/24/opinion/019o1eco?partner=rss,24/09/2024
jornada,Cotiza el peso prácticamente sin cambios a la espera del recorte de tasas del BdeM   ,"Ahora la incógnita en la política monetaria de México es sobre recorte a la tasa de referencia de un cuarto o medio punto porcentual, que el Banco de México (BdeM) despejará el jueves. Mientras tanto, el peso mexicano se operó ayer con cautela.",Economía,https://www.jornada.com.mx/2024/09/24/economia/019n2eco?partner=rss,24/09/2024
jornada,Enrique Galván Ochoa: Dinero,"Si se hubiera  cumplido el pronóstico de los chumeles en el sentido de que un gobierno de izquierda dilapidaría las reservas internacionales en dólares del Banco de México, hoy estarían en cero. Sin embargo, a días de que termine el gobierno del presidente Andrés Manuel López Obrador, marcan un nivel histórico de 225 mil 109 millones de dólares. Aumentaron en su sexenio en 51 mil 500 millones, si las comparamos con las que dejó el último presidente del priísmo (ver gráfica). Los temores chumelinos se avivaron cuando fue designada como gobernadora del banco central la joven economista Victoria Rodríguez Ceja, quien era funcionaria de la Secretaría de Hacienda; es decir, dependía directamente de AMLO. Según esto, el banco central se iba ir a pique, pero sucedió lo contrario. Más bien habría qué analizar el desempeño de los ex gobernadores Guillermo Ortiz y Agustín Carstens. En su tiempo, y con el argumento de mantener a flote la cotización del peso frente al dólar, estuvieron vendiendo dólares de las reservas a los bancos comerciales. Dato curioso: informaban la cuantía de la venta y su precio, pero no quiénes eran los compradores. Ese mecanismo drenó los recursos, de otro modo, tal vez, las reservas serían del doble de lo que son hoy. Por cierto, el INAI se negó a dar información a los ciudadanos que preguntaron sobre la identidad de los banqueros beneficiados.",Opinión,https://www.jornada.com.mx/2024/09/24/opinion/006o1eco?partner=rss,24/09/2024
